branch,geom,direction,k_swing,signal_bar,signal_time,entry_bar,entry_time,entry,sl,tp,r_usd,invalidation,exit_bar,exit_time,exit,reason,gross_r,cost_r,net_r,mae_r,mfe_r,hold_bars,w3_class,ratio31,fib_ok,ret2,ret4,d1_close,d1_ema200,h4_bear,rsi_h1,atr_m15,kind,wyckoff,wyckoff_ratio
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,80571,2025-04-11 08:00:00,80572,2025-04-11 08:15:00,3245.0,3219.499816055565,3270.500183944435,25.500183944434866,3213.0,80604,2025-04-11 16:15:00,3270.500183944435,TP,1.0,0.0313723227151305,0.9686276772848695,-0.43136943733304434,1.0196004882417413,33,B,1.5483870967741935,False,0.5,0.53125,3216.0,2708.8687392616916,False,71.61693155751452,10.20007357777387,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,81139,2025-04-21 06:00:00,81140,2025-04-21 06:15:00,3416.0,3400.734654944487,3431.265345055513,15.26534505551308,3392.0,81145,2025-04-21 07:30:00,3431.265345055513,TP,1.0,0.052406283453846986,0.947593716546153,-0.1965235629519262,1.0481256690769396,6,C,3.8,True,0.6666666666666666,0.2982456140350877,3353.0,2743.7926356427024,False,75.1015825134202,6.10613802220528,IMPULSE_W5,True,
B03_LONG_W3A_HV,G_BASE47,1,2.0,81162,2025-04-21 11:45:00,81163,2025-04-21 12:00:00,3431.0,3415.122367085443,3446.877632914557,15.877632914557125,3414.0,81170,2025-04-21 13:45:00,3446.877632914557,TP,1.0,0.050385344232674274,0.9496146557673257,-0.31490840145421417,1.0706885649443283,8,A,0.7017543859649122,False,0.2982456140350877,0.45,3353.0,2743.7926356427024,False,79.21692637123701,6.351053165822849,IMPULSE_W5,True,
B03_LONG_W3A_HV,G_BASE47,1,2.0,81171,2025-04-21 14:00:00,81172,2025-04-21 14:15:00,3449.0,3430.0705094552604,3467.9294905447396,18.929490544739565,3414.0,81181,2025-04-21 16:30:00,3430.0705094552604,SL,-1.0,0.04226209881925835,-1.0422620988192584,-1.0037248469573856,0.21131049409629174,10,A,0.7017543859649122,False,0.2982456140350877,0.45,3353.0,2743.7926356427024,False,84.46439973601564,7.571796217895736,IMPULSE_W5,True,
B03_LONG_W3A_HV,G_BASE47,1,2.0,82175,2025-05-06 01:00:00,82176,2025-05-06 01:15:00,3373.0,3355.0744730622223,3390.9255269377777,17.925526937777704,3341.0,82179,2025-05-06 02:00:00,3390.9255269377777,TP,1.0,0.04462909251019089,0.9553709074898091,-0.5020772907396476,1.1715136783925109,4,A,0.7,False,0.32857142857142857,0.5102040816326531,3348.0,2804.566184588233,False,68.5684577548798,7.170210775111056,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,82920,2025-05-15 19:15:00,82921,2025-05-15 19:30:00,3238.0,3221.4138888162865,3254.5861111837135,16.586111183713456,3221.0,82931,2025-05-15 22:00:00,3254.5861111837135,TP,1.0,0.04823312656830318,0.9517668734316969,-0.060291408210378976,1.0852453477868216,11,C,2.9,False,0.6666666666666666,0.20689655172413793,3196.0,2838.46068637964,True,64.36381289217528,6.634444473485327,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,82932,2025-05-15 22:15:00,82933,2025-05-15 22:30:00,3258.0,3243.235056037291,3272.764943962709,14.764943962708912,3221.0,82940,2025-05-16 00:15:00,3243.235056037291,SL,-1.0,0.05418239324311155,-1.0541823932431116,-1.083647864862231,0.2031839746616683,8,C,2.9,False,0.6666666666666666,0.20689655172413793,3196.0,2838.46068637964,False,68.583678921927,5.9059775850835265,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,83181,2025-05-20 12:30:00,83182,2025-05-20 12:45:00,3265.0,3252.310153753581,3277.689846246419,12.689846246419165,3252.0,83183,2025-05-20 13:00:00,3252.310153753581,SL,-1.0,0.06304252900036081,-1.063042529000361,-1.1032442575063142,0.0,2,C,1.6618062088428769,True,0.6373471307619963,0.2841777526181711,3235.96,2850.1592106966846,False,63.18435393324017,5.075938498567652,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,83466,2025-05-23 11:45:00,83467,2025-05-23 12:00:00,3349.32,3334.777479097197,3363.862520902803,14.542520902803062,3326.05,83469,2025-05-23 12:30:00,3363.862520902803,TP,1.0,0.05501109507401846,0.9449889049259815,-0.059824565893018836,1.074091631320203,3,C,2.3395378690629003,False,0.7901155327342749,0.3750342935528035,3308.78,2863.7922996483985,False,61.81290147037805,5.8170083611212595,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,84011,2025-06-02 04:00:00,84012,2025-06-02 04:15:00,3323.88,3312.8696967038154,3334.890303296185,11.010303296184702,3312.0,84018,2025-06-02 05:45:00,3334.890303296185,TP,1.0,0.07265921550746168,0.9273407844925383,-0.09627346054738177,1.1589144873439925,7,B,1.3267522211253389,True,0.563178677196433,0.4438244047619044,3302.25,2890.5757584038874,False,57.38087746419962,4.40412131847385,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,84019,2025-06-02 06:00:00,84020,2025-06-02 06:15:00,3340.98,3330.6807826565523,3351.2792173434477,10.299217343447708,3312.0,84021,2025-06-02 06:30:00,3351.2792173434477,TP,1.0,0.07767580519202798,0.922324194807972,-0.0757339100622467,1.6525527554603934,2,B,1.3267522211253389,True,0.563178677196433,0.4438244047619044,3302.25,2890.5757584038874,False,66.08016875270943,4.119686937379044,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,84022,2025-06-02 06:45:00,84023,2025-06-02 07:00:00,3358.67,3346.091709000162,3371.248290999838,12.578290999837918,3312.0,84041,2025-06-02 11:30:00,3371.248290999838,TP,1.0,0.0636016450891706,0.9363983549108295,-0.3068779375552582,1.0685076374980702,19,B,1.3267522211253389,True,0.563178677196433,0.4438244047619044,3302.25,2890.5757584038874,False,66.08016875270943,5.031316399935103,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,84044,2025-06-02 12:15:00,84045,2025-06-02 12:30:00,3374.07,3361.628971768961,3386.5110282310393,12.441028231039127,3354.81,84049,2025-06-02 13:30:00,3361.628971768961,SL,-1.0,0.06430336666257856,-1.0643033666625785,-1.0087590645192157,0.21943523873605078,5,C,2.185639880952409,True,0.4438244047619044,0.27131914893617115,3302.25,2890.5757584038874,False,73.70114988479075,4.9764112924156905,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,84909,2025-06-13 12:30:00,84910,2025-06-13 12:45:00,3456.29,3439.358000245899,3473.221999754101,16.93199975410107,3430.0,84913,2025-06-13 13:30:00,3473.221999754101,TP,1.0,0.04724781547473348,0.9527521845252666,-0.04370422931411558,1.1617056629850138,4,C,15.224926253687363,False,0.819321533923283,0.8234439331557285,3408.42,2932.0014095261167,False,64.05409907637163,6.772799901640509,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,86015,2025-07-01 01:00:00,86016,2025-07-01 01:15:00,3323.81,3317.2181892578224,3330.4018107421775,6.591810742177586,3311.0,86028,2025-07-01 04:15:00,3330.4018107421775,TP,1.0,0.12136270765196792,0.8786372923480321,-0.42628651062752904,1.09074733502207,13,C,2.702188392007564,False,0.9429115128449195,0.21126760563380215,3319.99,2981.9535856887073,True,65.84845954633059,2.6367242968710753,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,86031,2025-07-01 05:00:00,86032,2025-07-01 05:15:00,3333.69,3326.5794617556853,3340.800538244315,7.110538244314739,3321.0,86039,2025-07-01 07:00:00,3340.800538244315,TP,1.0,0.1125090636619026,0.8874909363380974,-0.1814208651548128,1.1658751721964604,8,A,0.5633802816901391,False,0.21126760563380215,0.375,3319.99,2981.9535856887073,True,69.862168521304,2.844215297725859,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,86040,2025-07-01 07:15:00,86041,2025-07-01 07:30:00,3343.78,3336.421748963513,3351.1382510364874,7.358251036487218,3321.0,86050,2025-07-01 09:45:00,3351.1382510364874,TP,1.0,0.10872148776021033,0.8912785122397897,-0.3220874074896701,1.2530151464363968,10,A,0.5633802816901391,False,0.21126760563380215,0.375,3319.99,2981.9535856887073,True,74.48993170399437,2.9433004145949395,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,86051,2025-07-01 10:00:00,86052,2025-07-01 10:15:00,3354.5,3345.985567888106,3363.014432111894,8.514432111894166,3342.7,86072,2025-07-01 15:15:00,3345.985567888106,SL,-1.0,0.09395811599489373,-1.0939581159948937,-1.1380676799881566,0.9983049824457458,21,C,1.7475000000000023,False,0.375,0.22389127324750394,3319.99,2981.9535856887073,False,80.31830860408985,3.405772844757712,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,86915,2025-07-14 10:00:00,86916,2025-07-14 10:15:00,3368.47,3360.3309547580334,3376.609045241966,8.139045241966414,3358.2,86925,2025-07-14 12:30:00,3360.3309547580334,SL,-1.0,0.09829162711555563,-1.0982916271155556,-1.204072432165523,0.2776738466014715,10,C,3.3212669683257343,False,0.8597285067872887,0.3687556766576,3348.49,3012.2876861488553,False,65.29160035756148,3.2556180967865345,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,87433,2025-07-21 19:30:00,87434,2025-07-21 19:45:00,3398.88,3393.232597896147,3404.527402103853,5.647402103852983,3389.66,87440,2025-07-21 21:15:00,3393.232597896147,SL,-1.0,0.14165805538341142,-1.1416580553834115,-1.3439808004501417,0.09030701030688291,7,C,2.4186915887850695,True,0.7271028037383063,0.2501287995878441,3347.84,3028.5400894329136,False,75.25230027005318,2.2589608415412057,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,87508,2025-07-22 14:15:00,87509,2025-07-22 14:30:00,3421.24,3411.6588191571846,3430.821180842815,9.581180842815229,3406.72,87548,2025-07-23 00:15:00,3430.821180842815,TP,1.0,0.0834970149425691,0.9165029850574309,-0.12942037316095933,1.386050448046668,40,C,4.4090909090908275,True,0.5410557184750683,0.3884270036581386,3395.4,3032.1904368017404,False,73.6833774484123,3.832472337126116,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,88367,2025-08-04 13:00:00,88368,2025-08-04 13:15:00,3375.0,3367.7286208979904,3382.2713791020096,7.271379102009632,3366.0,88370,2025-08-04 13:45:00,3382.2713791020096,TP,1.0,0.11002039486277088,0.8899796051372291,-0.13615023864264894,1.2377294422061722,3,C,2.2316384180790805,False,0.8192090395479925,0.45569620253164195,3364.79,3059.5407897717528,False,69.12758833565161,2.9085516408038834,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,88628,2025-08-07 06:15:00,88629,2025-08-07 06:30:00,3381.23,3376.194698496782,3386.265301503218,5.035301503217852,3375.0,88632,2025-08-07 07:15:00,3386.265301503218,TP,1.0,0.15887827163651538,0.8411217283634846,-0.06752326544554793,1.7178713120698403,4,C,2.351791530944609,False,0.9283387622149734,0.5706371191135741,3370.99,3068.9413663932614,False,50.878244504144824,2.0141206012872224,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,88633,2025-08-07 07:30:00,88634,2025-08-07 07:45:00,3393.19,3387.6488670716917,3398.7311329283084,5.541132928308343,3375.0,88635,2025-08-07 08:00:00,3387.6488670716917,SL,-1.0,0.14437480752591017,-1.1443748075259101,-2.320825030979029,0.32303863183921744,2,C,2.351791530944609,False,0.9283387622149734,0.5706371191135741,3370.99,3068.9413663932614,False,60.129848761116214,2.2164531713232565,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,90245,2025-09-01 02:30:00,90246,2025-09-01 02:45:00,3485.28,3470.5426572483934,3500.017342751607,14.737342751606775,3468.8,90261,2025-09-01 06:30:00,3500.017342751607,TP,1.0,0.05428387013071119,0.9457161298692888,-0.11467467565113108,1.1006054669001557,16,C,2.061630218687831,False,0.8078197481775969,0.4320154291224603,3461.84,3114.8070340532954,False,76.42590906758011,5.8949371006427995,IMPULSE_W5,True,
B01_LONG_CORE,G_BASE47,1,2.0,90766,2025-09-08 12:45:00,90767,2025-09-08 13:00:00,3629.18,3617.936715439486,3640.423284560514,11.243284560513985,3617.09,90770,2025-09-08 13:45:00,3640.423284560514,TP,1.0,0.07115358467485307,0.9288464153251469,-0.2525952255957009,1.0726402889734052,4,B,1.1999999999999973,True,0.5100303951367828,0.2662107396149888,3593.64,3136.3339557616305,False,74.45591800382681,4.497313824205595,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,91652,2025-09-19 18:15:00,91653,2025-09-19 18:30:00,3683.52,3675.08742360456,3691.95257639544,8.43257639543981,3672.0,91671,2025-09-19 23:00:00,3691.95257639544,TP,1.0,0.09487017519730104,0.905129824802699,-0.278681139642061,1.0483154359301936,19,C,1.8923654568210104,False,0.8448060075093857,0.3634259259259213,3645.24,3181.1101225140865,False,66.18480701986833,3.373030558175947,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,92115,2025-09-26 14:00:00,92116,2025-09-26 14:15:00,3780.55,3766.7501337229314,3794.349866277069,13.799866277068759,3762.64,92131,2025-09-26 18:00:00,3794.349866277069,TP,1.0,0.0579715762412394,0.9420284237587606,-0.18913226748705275,1.3369694770635703,16,C,1.8377911993097031,False,0.6091458153580549,0.5830985915493067,3753.29,3208.6759141663874,False,62.4469716536943,5.519946510827512,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,92200,2025-09-29 11:15:00,92201,2025-09-29 11:30:00,3834.62,3820.9903296515204,3848.2496703484794,13.629670348479522,3812.02,92205,2025-09-29 12:30:00,3820.9903296515204,SL,-1.0,0.058695476819749,-1.058695476819749,-1.1108118988137405,0.713150043359969,5,C,1.8152520740267903,True,0.6295469049138458,0.36878185972930333,3772.99,3214.2909796970703,False,65.69814973696651,5.451868139391765,IMPULSE_W5,True,
B03_LONG_W3A_HV,G_BASE47,1,2.0,92354,2025-10-01 01:45:00,92355,2025-10-01 02:00:00,3879.22,3870.091741984124,3888.3482580158757,9.128258015875872,3867.9,92358,2025-10-01 02:45:00,3870.091741984124,SL,-1.0,0.0876399416634192,-1.0876399416634193,-1.3759470841156753,0.7460350034098997,4,A,0.6144772117962506,False,0.3730116175156382,0.24665503199534589,3875.76,3227.111936511069,False,61.04519919337124,3.6513032063503803,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,92496,2025-10-02 13:15:00,92497,2025-10-02 13:30:00,3896.2,3883.44902722091,3908.9509727790896,12.750972779089807,3881.55,92498,2025-10-02 13:45:00,3883.44902722091,SL,-1.0,0.06274031117938798,-1.062740311179388,-1.118346046772572,0.21959108912787217,2,C,1.9174122505162159,False,0.7116311080523281,0.5208183776022863,3870.01,3233.508932167675,False,59.25200384639168,5.100389111635958,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,92711,2025-10-06 19:00:00,92712,2025-10-06 19:15:00,3974.61,3960.8089975766247,3988.4110024233755,13.801002423375394,3958.64,92724,2025-10-06 22:15:00,3988.4110024233755,TP,1.0,0.057966803820351714,0.9420331961796483,-0.48764573713871007,1.1071659529686992,13,C,1.666009463722389,True,0.7732649842271305,0.4818934911242634,3883.56,3246.201717847878,False,74.42027141820844,5.520400969350157,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,92860,2025-10-08 08:15:00,92861,2025-10-08 08:30:00,4050.47,4036.345706671143,4064.5942933288566,14.124293328856766,4032.61,92886,2025-10-08 14:45:00,4064.5942933288566,TP,1.0,0.0566400018304316,0.9433599981695684,-0.7193280232464709,1.0216440330164305,26,C,2.573665893271488,True,0.6374709976798097,0.3326572008113545,4000.88,3260.9714009181416,False,81.6410821412656,5.649717331542777,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,93223,2025-10-14 03:00:00,93224,2025-10-14 03:15:00,4171.49,4152.327027691565,4190.652972308435,19.1629723084352,4147.13,93231,2025-10-14 05:00:00,4190.652972308435,TP,1.0,0.04174717716665771,0.9582528228333422,-0.20664852697495756,1.4246224208122038,8,C,2.7671821305842257,False,0.9321305841924422,0.29292145296491573,4141.69,3291.5055002850636,False,81.5072422819884,7.665188923374237,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,93333,2025-10-15 06:30:00,93334,2025-10-15 06:45:00,4211.0,4191.552562151163,4230.447437848837,19.44743784883667,4191.24,93339,2025-10-15 08:00:00,4230.447437848837,TP,1.0,0.04113652431843896,0.958863475681561,-0.0483354160741452,1.4675455050603081,6,B,1.001129214389413,True,0.4465236328439987,0.27602320335159924,4176.71,3300.3135052573516,False,66.68636793878801,7.7789751395348095,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,93482,2025-10-16 19:45:00,93483,2025-10-16 20:00:00,4333.07,4307.6712058857665,4358.468794114233,25.39879411423317,4300.03,93486,2025-10-16 20:45:00,4358.468794114233,TP,1.0,0.031497558364461484,0.9685024416355386,-0.002756036356878921,1.230767093091341,4,C,2.6097560975609393,True,0.6665552956899307,0.3105876328255066,4238.42,3309.6478982398653,False,73.47165655758731,10.159517645693128,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,93487,2025-10-16 21:00:00,93488,2025-10-16 21:15:00,4370.1,4344.228307237952,4395.971692762048,25.871692762048042,4300.03,93491,2025-10-16 22:00:00,4395.971692762048,TP,1.0,0.03092182669908418,0.9690781733009158,-0.1982862137078815,16.230093788681792,4,C,2.6097560975609393,True,0.6665552956899307,0.3105876328255066,4238.42,3309.6478982398653,False,81.69555524200837,10.348677104819203,IMPULSE_W5,True,
B01_LONG_CORE,G_BASE47,1,2.0,93655,2025-10-20 15:00:00,93656,2025-10-20 15:15:00,4347.44,4310.848470512198,4384.031529487801,36.59152948780138,4281.5,93673,2025-10-20 19:30:00,4384.031529487801,TP,1.0,0.02186298335156223,0.9781370166484378,-0.38068919760906045,1.481763696652137,18,B,1.2758579881656853,True,0.6194082840236703,0.43103608199610505,4238.93,3329.997841097916,False,59.92343927795657,14.63661179512042,IMPULSE_W5,False,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,94889,2025-11-06 11:30:00,94890,2025-11-06 11:45:00,4012.99,4001.3660373950083,4024.6139626049912,11.623962604991448,4001.0,94900,2025-11-06 14:15:00,4001.3660373950083,SL,-1.0,0.06882334597811524,-1.0688233459781151,-2.2866556701228724,0.6030645691332535,11,B,1.450056539766284,False,0.37693177534865907,0.3296074863529998,3971.74,3417.1630207472103,False,68.2105614033967,4.649585041996657,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,95049,2025-11-10 03:30:00,95050,2025-11-10 03:45:00,4046.0,4030.1405848060135,4061.8594151939865,15.859415193986479,4029.72,95058,2025-11-10 05:45:00,4061.8594151939865,TP,1.0,0.05044322191043598,0.9495567780895641,-0.24149692489620767,1.2617110880347937,9,C,2.443171402383114,False,0.8029330889092507,0.26430313262052446,3992.01,3428.4892028566196,False,72.42472857102902,6.343766077594641,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,95060,2025-11-10 06:15:00,95061,2025-11-10 06:30:00,4071.28,4055.7934276151204,4086.76657238488,15.486572384879764,4029.72,95083,2025-11-10 12:00:00,4086.76657238488,TP,1.0,0.0516576541353383,0.9483423458646617,-0.2970315112782187,1.0480046582706768,23,C,2.443171402383114,False,0.8029330889092507,0.26430313262052446,3992.01,3428.4892028566196,False,79.27965978724359,6.194628953951993,IMPULSE_W5,False,
B03_LONG_W3A_HV,G_BASE47,1,2.0,95084,2025-11-10 12:15:00,95085,2025-11-10 12:30:00,4092.15,4077.1586283808438,4107.141371619156,14.991371619156325,4066.68,95091,2025-11-10 14:00:00,4077.1586283808438,SL,-1.0,0.053364029678094387,-1.0533640296780944,-1.006579009803065,0.8478210215106966,7,A,0.9431626336522275,False,0.26430313262052446,0.2649164677804318,3992.01,3428.4892028566196,False,78.37486400020154,5.996548647662609,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,95746,2025-11-19 09:45:00,95747,2025-11-19 10:00:00,4104.21,4084.5033147217723,4123.916685278227,19.706685278227724,4072.35,95767,2025-11-19 15:00:00,4123.916685278227,TP,0.9999999999999769,0.040595360848628026,0.9594046391513489,-0.39478988425289463,1.0529421720112895,21,C,1.6631427198462383,False,0.6674675636713076,0.5541750939035025,4069.0,3474.512643091405,False,57.65041594650254,7.882674111291047,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,96100,2025-11-25 02:15:00,96101,2025-11-25 02:30:00,4142.49,4126.136732354244,4158.843267645756,16.353267645756205,4124.45,96125,2025-11-25 08:30:00,4126.136732354244,SL,-1.0,0.048919886675223956,-1.048919886675224,-1.3685338297393967,0.7710997137182533,25,C,1.7190914934647503,False,0.3786158131562041,0.2447962108936847,4143.6,3498.861911182739,False,68.05138297405577,6.5413070583023085,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,96442,2025-11-28 15:45:00,96443,2025-11-28 16:00:00,4207.52,4190.243423919751,4224.79657608025,17.27657608024947,4187.83,96452,2025-11-28 18:15:00,4224.79657608025,TP,1.0,0.046305471424662535,0.9536945285753374,-0.26857173426306163,1.0470824725901373,10,C,2.5580568720380534,True,0.6860189573459998,0.4555349698934678,4160.64,3518.152609439225,False,67.9634911092453,6.910630432099636,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,96453,2025-11-28 18:30:00,96454,2025-11-28 18:45:00,4230.09,4212.586308750226,4247.593691249775,17.50369124977442,4187.83,96480,2025-12-01 01:15:00,4247.593691249775,TP,1.0,0.045704645299334226,0.9542953547006657,-0.702708921477274,1.103767183978905,27,C,2.5580568720380534,True,0.6860189573459998,0.4555349698934678,4160.64,3518.152609439225,False,76.03710013335109,7.001476499909728,IMPULSE_W5,False,
B01_LONG_CORE,G_BASE47,1,2.0,96481,2025-12-01 01:30:00,96482,2025-12-01 01:45:00,4255.43,4238.9605621642795,4271.899437835721,16.469437835720782,4217.79,96483,2025-12-01 02:00:00,4271.899437835721,TP,1.0,0.048574821313261185,0.9514251786867388,-0.13783105547640512,1.0765394773551245,2,B,1.0375173691523827,True,0.4555349698934678,0.3312500000000019,4232.82,3525.263727753263,False,73.21214240282735,6.58777513428838,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,97328,2025-12-11 21:15:00,97329,2025-12-11 21:30:00,4287.98,4272.85091619929,4303.109083800709,15.12908380070985,4272.01,97371,2025-12-12 08:00:00,4303.109083800709,TP,1.0,0.05287828466932442,0.9471217153306756,-0.6365223517069397,1.1249855063399057,43,C,1.88529591214157,True,0.46156192800488793,0.3396440129449793,4239.31,3578.6185593258397,False,75.01460204909313,6.051633520284091,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,97379,2025-12-12 10:00:00,97380,2025-12-12 10:15:00,4328.36,4316.545250128811,4340.174749871188,11.814749871188724,4315.96,97383,2025-12-12 11:00:00,4340.174749871188,TP,1.0,0.0677119709449684,0.9322880290550316,-0.10326075569102139,1.6530184906940966,4,C,2.3596358118361533,False,0.6793120890237584,0.19378349410503826,4285.37,3585.6509119693637,False,82.02563729238928,4.725899948475496,IMPULSE_W5,True,
B03_LONG_W3A_HV,G_BASE47,1,2.0,97393,2025-12-12 13:30:00,97394,2025-12-12 13:45:00,4351.78,4337.572375787471,4365.987624212528,14.207624212528572,4333.32,97400,2025-12-12 15:15:00,4337.572375787471,SL,-1.0,0.05630779559150669,-1.0563077955915068,-2.544408513291183,0.8284284426400729,7,A,0.7146838156484545,False,0.19378349410503826,0.4793041391721777,4285.37,3585.6509119693637,False,76.31495706134685,5.683049685011409,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,97942,2025-12-22 06:45:00,97943,2025-12-22 07:00:00,4435.7,4422.272708174594,4449.127291825405,13.427291825405518,4413.67,97978,2025-12-22 15:45:00,4449.127291825405,TP,1.0,0.05958014545318331,0.9404198545468166,-0.7976291972544942,1.3129974554245354,36,C,2.0926032110091617,False,0.5157683486238454,0.12768872448280225,4351.32,3629.250367013721,False,81.03208558985435,5.370916730162131,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,98296,2025-12-25 23:15:00,98297,2025-12-25 23:30:00,4519.15,4512.212956274174,4526.087043725825,6.937043725825788,4508.69,98299,2025-12-26 00:00:00,4526.087043725825,TP,1.0,0.11532290001599604,0.8846770999840039,-0.808701836362125,1.2757595814270086,3,C,2.7320490367776293,False,0.9737302977233564,0.46666666666669776,4496.84,3655.11266994376,False,57.54375650823217,2.7748174903302067,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,99244,2026-01-08 20:15:00,99245,2026-01-08 20:30:00,4478.46,4461.745619621383,4495.174380378617,16.714380378616625,4455.01,99313,2026-01-09 13:30:00,4495.174380378617,TP,1.0,0.04786297678276319,0.9521370232172368,-0.8166620413558751,1.0392248833957392,69,C,1.6611909650924321,True,0.5745379876796753,0.44128553770085377,4477.97,3728.576441010423,False,53.46172946163183,6.685752151446502,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,99377,2026-01-12 05:30:00,99378,2026-01-12 05:45:00,4586.49,4568.70334028182,4604.27665971818,17.78665971818009,4564.9,99392,2026-01-12 09:15:00,4604.27665971818,TP,1.0,0.04497752881516615,0.9550224711848339,-0.4880061876445179,1.095765045759473,15,C,2.609324758842438,True,0.5564997703261482,0.3065751254290998,4508.45,3743.760405941778,False,70.47221498446336,7.1146638872718615,IMPULSE_W5,True,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,99598,2026-01-14 12:45:00,99599,2026-01-14 13:00:00,4646.91,4632.273985851869,4661.546014148131,14.636014148130926,4624.46,99605,2026-01-14 14:30:00,4632.273985851869,SL,-1.0,0.05465969026151584,-1.0546596902615157,-1.4368666077495802,0.10590314988169937,7,C,1.6617977528090102,True,0.5733146067415777,0.3470250169033096,4604.97,3760.915500995034,False,59.339122544237185,5.854405659252436,IMPULSE_W5,False,
B04_LONG_EXTW3_RSI,G_BASE47,1,2.0,99963,2026-01-20 08:00:00,99964,2026-01-20 08:15:00,4743.99,4727.524103214279,4760.45589678572,16.46589678572036,4724.27,99987,2026-01-20 14:00:00,4760.45589678572,TP,1.0,0.048585267502331254,0.9514147324976687,-0.4615600412721137,1.6215333028902943,24,C,5.368140243902506,False,0.8163109756097656,0.3511287803492753,4683.97,3795.191608901441,False,72.93082554587383,6.586358714288036,IMPULSE_W5,True,
B02_LONG_EMA200_FIBOFF,G_BASE47,1,2.0,100315,2026-01-26 00:00:00,100316,2026-01-26 00:15:00,5075.0,5047.105007698972,5102.894992301028,27.89499230102774,4977.42,100320,2026-01-26 01:15:00,5102.894992301028,TP,1.0,0.02867898264200365,0.9713210173579964,-0.2889407501182011,1.218856762285155,5,B,1.3640416047548432,False,0.42878369772871916,0.5063803299097394,5007.31,3838.492027762306,False,68.46149870093508,11.157996920411064,IMPULSE_W5,False,
